Invoice (F),StockCode,Description,Quantity,InvoiceDate (R),Price,Customer ID,Country,TotalAmount (M),,,
489532,85049C,ROMANTIC PINKS RIBBONS ,12,12-01-2009 11:58,1.25,13394,United Kingdom,15,,,
489533,84352,SILVER CHRISTMAS TREE BAUBLE STAND ,1,12-01-2009 12:02,16.95,16011,United Kingdom,16.95,,,
489533,79067,CORONA MEXICAN TRAY,1,12-01-2009 12:02,3.75,16011,United Kingdom,3.75,,,
489533,22203,MILK PAN RED RETROSPOT,1,12-01-2009 12:02,3.75,16011,United Kingdom,3.75,,,
489533,21353,SILVER SLEIGHBELL  WREATH,4,12-01-2009 12:02,7.95,16011,United Kingdom,31.8,,,
489533,84946,ANTIQUE SILVER TEA GLASS ETCHED,6,12-01-2009 12:02,1.25,16011,United Kingdom,7.5,,,
489533,22300,COFFEE MUG DOG + BALL DESIGN,6,12-01-2009 12:02,2.55,16011,United Kingdom,15.3,,,
489533,21535,RETRO SPOT SMALL MILK JUG,1,12-01-2009 12:02,2.55,16011,United Kingdom,2.55,,,
489533,21540,DAIRY MAID CERAMIC BUTTER DISH,2,12-01-2009 12:02,4.25,16011,United Kingdom,8.5,,,
489533,21538,DAIRY MAID  PUDDING BOWL,1,12-01-2009 12:02,3.75,16011,United Kingdom,3.75,,,
489533,22073,RETRO SPOT STORAGE JAR,1,12-01-2009 12:02,3.75,16011,United Kingdom,3.75,,,
489533,21534,DAIRY MAID LARGE MILK JUG,1,12-01-2009 12:02,4.95,16011,United Kingdom,4.95,,,
489533,22073,RETRO SPOT STORAGE JAR,1,12-01-2009 12:02,3.75,16011,United Kingdom,3.75,,,
489533,21533,RETRO SPOT LARGE MILK JUG,1,12-01-2009 12:02,4.95,16011,United Kingdom,4.95,,,
489533,84946,ANTIQUE SILVER TEA GLASS ETCHED,6,12-01-2009 12:02,1.25,16011,United Kingdom,7.5,,,
489533,84836,ZINC METAL HEART DECORATION,12,12-01-2009 12:02,1.25,16011,United Kingdom,15,,,
489533,85053,FRENCH ENAMEL CANDLEHOLDER,2,12-01-2009 12:02,2.1,16011,United Kingdom,4.2,,,
489533,21756,BATH BUILDING BLOCK WORD,1,12-01-2009 12:02,5.95,16011,United Kingdom,5.95,,,
489533,22118,JOY WOODEN BLOCK LETTERS,1,12-01-2009 12:02,4.95,16011,United Kingdom,4.95,,,
489533,21754,HOME BUILDING BLOCK WORD,2,12-01-2009 12:02,5.95,16011,United Kingdom,11.9,,,
489533,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,12-01-2009 12:02,0.85,16011,United Kingdom,10.2,,,
489533,22118,JOY WOODEN BLOCK LETTERS,2,12-01-2009 12:02,4.95,16011,United Kingdom,9.9,,,
489533,21755,LOVE BUILDING BLOCK WORD,2,12-01-2009 12:02,5.95,16011,United Kingdom,11.9,,,
489536,21375,LARGE CAMPHOR WOOD FIELD MUSHROOM ,2,12-01-2009 12:13,5.45,16393,United Kingdom,10.9,,,
489536,22109,FULL ENGLISH BREAKFAST PLATE,1,12-01-2009 12:13,3.75,16393,United Kingdom,3.75,,,
489536,21864,UNION JACK FLAG PASSPORT COVER ,1,12-01-2009 12:13,2.1,16393,United Kingdom,2.1,,,
489536,48129,DOOR MAT TOPIARY,1,12-01-2009 12:13,6.75,16393,United Kingdom,6.75,,,
489536,22186,RED STAR CARD HOLDER,1,12-01-2009 12:13,2.95,16393,United Kingdom,2.95,,,
489536,47504K,ENGLISH ROSE GARDEN SECATEURS,2,12-01-2009 12:13,1.95,16393,United Kingdom,3.9,,,
489536,47504F,ENGLISH ROSE TORCH,2,12-01-2009 12:13,1.65,16393,United Kingdom,3.3,,,
489536,21809,CHRISTMAS HANGING TREE WITH BELL,1,12-01-2009 12:13,1.25,16393,United Kingdom,1.25,,,
489536,21809,CHRISTMAS HANGING TREE WITH BELL,1,12-01-2009 12:13,1.25,16393,United Kingdom,1.25,,,
489536,22075,6 RIBBONS ELEGANT CHRISTMAS ,1,12-01-2009 12:13,1.65,16393,United Kingdom,1.65,,,
489536,21186,WHITE DOVE HONEYCOMB PAPER GARLAND,2,12-01-2009 12:13,1.65,16393,United Kingdom,3.3,,,
489536,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,12-01-2009 12:13,2.95,16393,United Kingdom,2.95,,,
489536,21611,SET OF 12 LILY BOTANICAL T-LIGHTS,2,12-01-2009 12:13,2.95,16393,United Kingdom,5.9,,,
489536,22113,GREY HEART HOT WATER BOTTLE,2,12-01-2009 12:13,3.45,16393,United Kingdom,6.9,,,
489536,21480,PINK STRIPE HOT WATER BOTTLE,1,12-01-2009 12:13,2.95,16393,United Kingdom,2.95,,,
489536,22295,HEART FILIGREE DOVE LARGE,2,12-01-2009 12:13,1.65,16393,United Kingdom,3.3,,,
489536,85170A,SET/6 IVORY BIRD T-LIGHT CANDLES,1,12-01-2009 12:13,2.1,16393,United Kingdom,2.1,,,
489536,85033S,SET/6 SILVER REINDEER T-LIGHTS,1,12-01-2009 12:13,1.95,16393,United Kingdom,1.95,,,
489536,35991,SET/6 BLACK SNOWFLAKE T-LIGHTS ,1,12-01-2009 12:13,1.69,16393,United Kingdom,1.69,,,
489536,22185,SLATE TILE NATURAL HANGING,2,12-01-2009 12:13,1.65,16393,United Kingdom,3.3,,,
489536,21786,RAIN HAT WITH RED SPOTS,1,12-01-2009 12:13,0.42,16393,United Kingdom,0.42,,,
489536,20752,RETRO BLUE SPOTTY WASHING UP GLOVES,1,12-01-2009 12:13,2.1,16393,United Kingdom,2.1,,,
489536,20754,RETRO RED SPOTTY WASHING UP GLOVES,1,12-01-2009 12:13,2.1,16393,United Kingdom,2.1,,,
489536,84388,WISE MAN STAR SHAPE EGG PAN,1,12-01-2009 12:13,1.65,16393,United Kingdom,1.65,,,
489536,21865,PINK UNION JACK  PASSPORT COVER ,1,12-01-2009 12:13,2.1,16393,United Kingdom,2.1,,,
489536,21832,CHOCOLATE CALCULATOR,1,12-01-2009 12:13,1.65,16393,United Kingdom,1.65,,,
489536,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,1,12-01-2009 12:13,2.95,16393,United Kingdom,2.95,,,
489536,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,1,12-01-2009 12:13,2.95,16393,United Kingdom,2.95,,,
489536,21948,SET OF 6 CAKE CHOPSTICKS,1,12-01-2009 12:13,1.25,16393,United Kingdom,1.25,,,
489536,21791,VINTAGE HEADS AND TAILS CARD GAME ,2,12-01-2009 12:13,1.25,16393,United Kingdom,2.5,,,
489536,21918,SET 12 KIDS COLOUR  CHALK STICKS,2,12-01-2009 12:13,0.42,16393,United Kingdom,0.84,,,
489536,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,12-01-2009 12:13,2.95,16393,United Kingdom,5.9,,,
489536,21493, VINTAGE DESIGN GIFT TAGS,2,12-01-2009 12:13,0.85,16393,United Kingdom,1.7,,,
489536,21491,SET OF THREE VINTAGE GIFT WRAPS,2,12-01-2009 12:13,1.95,16393,United Kingdom,3.9,,,
489536,51012C,"FEATHER DUSTER, COAL BLACK",1,12-01-2009 12:13,1.25,16393,United Kingdom,1.25,,,
489536,21034,REX CASH+CARRY JUMBO SHOPPER,1,12-01-2009 12:13,0.95,16393,United Kingdom,0.95,,,
489536,84671B,CROCHET BEAR WITH BLUE STRIPES,1,12-01-2009 12:13,2.55,16393,United Kingdom,2.55,,,
489536,21747,SMALL SKULL WINDMILL,1,12-01-2009 12:13,1.25,16393,United Kingdom,1.25,,,
489536,22197,"POPCORN HOLDER , SMALL ",1,12-01-2009 12:13,0.85,16393,United Kingdom,0.85,,,
489536,22107,PIZZA PLATE IN BOX,1,12-01-2009 12:13,3.75,16393,United Kingdom,3.75,,,
489536,22330,72 ROUND PINK DOILIES,1,12-01-2009 12:13,1.45,16393,United Kingdom,1.45,,,
489536,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,1,12-01-2009 12:13,4.95,16393,United Kingdom,4.95,,,
489536,84375,SET OF 20 KIDS COOKIE CUTTERS,1,12-01-2009 12:13,1.95,16393,United Kingdom,1.95,,,
489536,84952B,BLACK LOVE BIRD T-LIGHT HOLDER,2,12-01-2009 12:13,3.75,16393,United Kingdom,7.5,,,
489536,20961,STRAWBERRY BATH SPONGE ,1,12-01-2009 12:13,1.25,16393,United Kingdom,1.25,,,
489536,20960,WATERMELON BATH SPONGE,1,12-01-2009 12:13,1.25,16393,United Kingdom,1.25,,,
489536,20966,SANDWICH BATH SPONGE,1,12-01-2009 12:13,1.25,16393,United Kingdom,1.25,,,
489536,17164D,ASS COL SMALL SAND FROG P'WEIGHT,1,12-01-2009 12:13,0.42,16393,United Kingdom,0.42,,,
489536,21791,VINTAGE HEADS AND TAILS CARD GAME ,6,12-01-2009 12:13,1.25,16393,United Kingdom,7.5,,,
489536,21890,S/6 WOODEN SKITTLES IN COTTON BAG,1,12-01-2009 12:13,2.95,16393,United Kingdom,2.95,,,
489536,22353,LUNCHBOX WITH CUTLERY FAIRY CAKES ,1,12-01-2009 12:13,2.55,16393,United Kingdom,2.55,,,
489536,85170D,SET/6 PINK BIRD T-LIGHT CANDLES,1,12-01-2009 12:13,2.1,16393,United Kingdom,2.1,,,
489536,17091J,VANILLA INCENSE IN TIN,1,12-01-2009 12:13,1.25,16393,United Kingdom,1.25,,,
489536,79067,CORONA MEXICAN TRAY,1,12-01-2009 12:13,3.75,16393,United Kingdom,3.75,,,
489536,20975,12 PENCILS SMALL TUBE RED SPOTTY,7,12-01-2009 12:13,0.65,16393,United Kingdom,4.55,,,
489536,20677,PINK SPOTTY BOWL,1,12-01-2009 12:13,1.25,16393,United Kingdom,1.25,,,
489536,20675,BLUE SPOTTY BOWL,1,12-01-2009 12:13,1.25,16393,United Kingdom,1.25,,,
489536,20676,RED SPOTTY BOWL,2,12-01-2009 12:13,1.25,16393,United Kingdom,2.5,,,
489536,21440,12 MINI TOADSTOOL PEGS,1,12-01-2009 12:13,1.25,16393,United Kingdom,1.25,,,
489536,22174,PHOTO CUBE,2,12-01-2009 12:13,1.65,16393,United Kingdom,3.3,,,
489536,22142,CHRISTMAS CRAFT WHITE FAIRY ,1,12-01-2009 12:13,1.45,16393,United Kingdom,1.45,,,
489536,22150, 3 STRIPEY MICE FELTCRAFT,2,12-01-2009 12:13,1.95,16393,United Kingdom,3.9,,,
489536,22142,CHRISTMAS CRAFT WHITE FAIRY ,1,12-01-2009 12:13,1.45,16393,United Kingdom,1.45,,,
489536,22147,FELTCRAFT BUTTERFLY HEARTS,2,12-01-2009 12:13,1.45,16393,United Kingdom,2.9,,,
489536,21356,TOAST ITS - FAIRY FLOWER,1,12-01-2009 12:13,1.25,16393,United Kingdom,1.25,,,
489536,21357,TOAST ITS - DINOSAUR,1,12-01-2009 12:13,1.25,16393,United Kingdom,1.25,,,
489536,21166,COOK WITH WINE METAL SIGN ,1,12-01-2009 12:13,1.95,16393,United Kingdom,1.95,,,
489536,20728,LUNCH BAG CARS BLUE,4,12-01-2009 12:13,1.65,16393,United Kingdom,6.6,,,
489536,21677,HEARTS  STICKERS,6,12-01-2009 12:13,0.85,16393,United Kingdom,5.1,,,
489536,21680,WOODLAND  STICKERS,6,12-01-2009 12:13,0.85,16393,United Kingdom,5.1,,,
489536,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,12-01-2009 12:13,4.95,16393,United Kingdom,4.95,,,
489536,17164D,ASS COL SMALL SAND FROG P'WEIGHT,1,12-01-2009 12:13,0.42,16393,United Kingdom,0.42,,,
489536,22353,LUNCHBOX WITH CUTLERY FAIRY CAKES ,1,12-01-2009 12:13,2.55,16393,United Kingdom,2.55,,,
489536,21791,VINTAGE HEADS AND TAILS CARD GAME ,2,12-01-2009 12:13,1.25,16393,United Kingdom,2.5,,,
489536,21788,KIDS RAIN MAC BLUE,1,12-01-2009 12:13,0.85,16393,United Kingdom,0.85,,,
489536,21789,KIDS RAIN MAC PINK,1,12-01-2009 12:13,0.85,16393,United Kingdom,0.85,,,
489536,20660,VIP LUGGAGE TAG ,1,12-01-2009 12:13,1.25,16393,United Kingdom,1.25,,,
489536,70007,HI TEC ALPINE HAND WARMER,1,12-01-2009 12:13,1.65,16393,United Kingdom,1.65,,,
489536,70006,LOVE HEART POCKET WARMER,1,12-01-2009 12:13,1.65,16393,United Kingdom,1.65,,,
489536,21650,ASSORTED TUTTI FRUTTI BRACELET,1,12-01-2009 12:13,0.65,16393,United Kingdom,0.65,,,
489536,22142,CHRISTMAS CRAFT WHITE FAIRY ,1,12-01-2009 12:13,1.45,16393,United Kingdom,1.45,,,
489536,22147,FELTCRAFT BUTTERFLY HEARTS,1,12-01-2009 12:13,1.45,16393,United Kingdom,1.45,,,
489536,21892,TRADITIONAL WOODEN CATCH CUP GAME ,1,12-01-2009 12:13,1.25,16393,United Kingdom,1.25,,,
489536,21650,ASSORTED TUTTI FRUTTI BRACELET,1,12-01-2009 12:13,0.65,16393,United Kingdom,0.65,,,
489536,85227,SET/6 3D KIT CARDS FOR KIDS,1,12-01-2009 12:13,0.85,16393,United Kingdom,0.85,,,
489536,85227,SET/6 3D KIT CARDS FOR KIDS,3,12-01-2009 12:13,0.85,16393,United Kingdom,2.55,,,
489536,20655,QUEEN OF SKIES LUGGAGE TAG,1,12-01-2009 12:13,1.25,16393,United Kingdom,1.25,,,
489536,21791,VINTAGE HEADS AND TAILS CARD GAME ,1,12-01-2009 12:13,1.25,16393,United Kingdom,1.25,,,
489536,21990,MODERN FLORAL STATIONERY SET,1,12-01-2009 12:13,2.95,16393,United Kingdom,2.95,,,
489536,21231,SWEETHEART CERAMIC TRINKET BOX,1,12-01-2009 12:13,1.25,16393,United Kingdom,1.25,,,
489536,22064,PINK DOUGHNUT TRINKET POT ,4,12-01-2009 12:13,1.65,16393,United Kingdom,6.6,,,
489536,21934,SKULL SHOULDER BAG,1,12-01-2009 12:13,1.65,16393,United Kingdom,1.65,,,
489536,21578,WOODLAND DESIGN  COTTON TOTE BAG,1,12-01-2009 12:13,2.25,16393,United Kingdom,2.25,,,
489536,21579,LOLITA  DESIGN  COTTON TOTE BAG,1,12-01-2009 12:13,2.25,16393,United Kingdom,2.25,,,
489536,21577,SAVE THE PLANET COTTON TOTE BAG,2,12-01-2009 12:13,2.25,16393,United Kingdom,4.5,,,
489536,21931,JUMBO STORAGE BAG SUKI,5,12-01-2009 12:13,1.95,16393,United Kingdom,9.75,,,
489536,85099B,JUMBO BAG RED WHITE SPOTTY ,5,12-01-2009 12:13,1.95,16393,United Kingdom,9.75,,,
489536,20713,JUMBO BAG OWLS,1,12-01-2009 12:13,1.95,16393,United Kingdom,1.95,,,
489536,20712,JUMBO BAG WOODLAND ANIMALS,1,12-01-2009 12:13,1.95,16393,United Kingdom,1.95,,,
489536,16047,POP ART PEN CASE & PENS,1,12-01-2009 12:13,0.85,16393,United Kingdom,0.85,,,
489536,21561,DINOSAUR LUNCHBOX WITH CUTLERY,1,12-01-2009 12:13,2.55,16393,United Kingdom,2.55,,,
489536,20814,SILVER FINCH DECORATION,1,12-01-2009 12:13,1.25,16393,United Kingdom,1.25,,,
489536,21122,SET/10 PINK SPOTTY PARTY CANDLES,1,12-01-2009 12:13,1.25,16393,United Kingdom,1.25,,,
489536,21231,SWEETHEART CERAMIC TRINKET BOX,1,12-01-2009 12:13,1.25,16393,United Kingdom,1.25,,,
489536,21232,STRAWBERRY CERAMIC TRINKET BOX,3,12-01-2009 12:13,1.25,16393,United Kingdom,3.75,,,
489536,84946,ANTIQUE SILVER TEA GLASS ETCHED,6,12-01-2009 12:13,1.25,16393,United Kingdom,7.5,,,
489536,22068, BLACK PIRATE TREASURE CHEST,4,12-01-2009 12:13,1.65,16393,United Kingdom,6.6,,,
489536,21377,SMALL CAMPHOR WOOD FIELD  MUSHROOM,1,12-01-2009 12:13,1.65,16393,United Kingdom,1.65,,,
489536,21379, CAMPHOR WOOD PORTOBELLO MUSHROOM,1,12-01-2009 12:13,1.25,16393,United Kingdom,1.25,,,
489536,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,1,12-01-2009 12:13,1.25,16393,United Kingdom,1.25,,,
489536,21018,BIRD BOX CHRISTMAS TREE DECORATION,1,12-01-2009 12:13,0.85,16393,United Kingdom,0.85,,,
489536,35995,SET/6 BLACK GLITTER REINDEER CANDLE,1,12-01-2009 12:13,2.1,16393,United Kingdom,2.1,,,
489536,85033S,SET/6 SILVER REINDEER T-LIGHTS,1,12-01-2009 12:13,1.95,16393,United Kingdom,1.95,,,
489536,22185,SLATE TILE NATURAL HANGING,2,12-01-2009 12:13,1.65,16393,United Kingdom,3.3,,,
489536,21578,WOODLAND DESIGN  COTTON TOTE BAG,2,12-01-2009 12:13,2.25,16393,United Kingdom,4.5,,,
489536,21579,LOLITA  DESIGN  COTTON TOTE BAG,1,12-01-2009 12:13,2.25,16393,United Kingdom,2.25,,,
489536,22355,"CHARLOTTE BAG , SUKI DESIGN",9,12-01-2009 12:13,0.85,16393,United Kingdom,7.65,,,
489536,21934,SKULL SHOULDER BAG,2,12-01-2009 12:13,1.65,16393,United Kingdom,3.3,,,
489536,21579,LOLITA  DESIGN  COTTON TOTE BAG,1,12-01-2009 12:13,2.25,16393,United Kingdom,2.25,,,
489536,21034,REX CASH+CARRY JUMBO SHOPPER,1,12-01-2009 12:13,0.95,16393,United Kingdom,0.95,,,
489536,22356,"CHARLOTTE BAG , PINK/WHITE SPOTS",3,12-01-2009 12:13,0.85,16393,United Kingdom,2.55,,,
489536,21581,SKULLS  DESIGN  COTTON TOTE BAG,4,12-01-2009 12:13,2.25,16393,United Kingdom,9,,,
489536,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,2,12-01-2009 12:13,1.25,16393,United Kingdom,2.5,,,
489536,20727,LUNCH BAG  BLACK SKULL.,3,12-01-2009 12:13,1.65,16393,United Kingdom,4.95,,,
489536,21071,VINTAGE BILLBOARD DRINK ME MUG,1,12-01-2009 12:13,1.25,16393,United Kingdom,1.25,,,
489536,21068,VINTAGE BILLBOARD LOVE/HATE MUG,1,12-01-2009 12:13,1.25,16393,United Kingdom,1.25,,,
489536,22107,PIZZA PLATE IN BOX,1,12-01-2009 12:13,3.75,16393,United Kingdom,3.75,,,
489536,22189,CREAM HEART CARD HOLDER,1,12-01-2009 12:13,3.95,16393,United Kingdom,3.95,,,
489536,21786,RAIN HAT WITH RED SPOTS,1,12-01-2009 12:13,0.42,16393,United Kingdom,0.42,,,
489536,48179,DOOR MAT SWEET HOME,1,12-01-2009 12:13,6.75,16393,United Kingdom,6.75,,,
489537,48129,DOOR MAT TOPIARY,1,12-01-2009 12:14,6.75,14040,United Kingdom,6.75,,,
489537,21523,FANCY FONT HOME SWEET HOME DOORMAT,1,12-01-2009 12:14,6.75,14040,United Kingdom,6.75,,,
489537,48188,DOOR MAT WELCOME PUPPIES,2,12-01-2009 12:14,6.75,14040,United Kingdom,13.5,,,
489537,48111,DOOR MAT 3 SMILEY CATS,2,12-01-2009 12:14,6.75,14040,United Kingdom,13.5,,,
489537,48194,DOORMAT HEARTS,2,12-01-2009 12:14,6.75,14040,United Kingdom,13.5,,,
489537,20685,RED SPOTTY COIR DOORMAT,2,12-01-2009 12:14,6.75,14040,United Kingdom,13.5,,,
489537,48195,DOOR MAT GREEN PAISLEY ,2,12-01-2009 12:14,6.75,14040,United Kingdom,13.5,,,
489537,48184,DOOR MAT ENGLISH ROSE ,2,12-01-2009 12:14,6.75,14040,United Kingdom,13.5,,,
489537,21733,RED HANGING HEART T-LIGHT HOLDER,10,12-01-2009 12:14,2.95,14040,United Kingdom,29.5,,,
489537,21777,RECIPE BOX WITH METAL HEART,4,12-01-2009 12:14,7.95,14040,United Kingdom,31.8,,,
489537,20969,RED FLORAL FELTCRAFT SHOULDER BAG,4,12-01-2009 12:14,3.75,14040,United Kingdom,15,,,
489537,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,4,12-01-2009 12:14,3.75,14040,United Kingdom,15,,,
489537,20968,GREEN FLORAL FELTCRAFT SHOULDER BAG,4,12-01-2009 12:14,3.75,14040,United Kingdom,15,,,
489537,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,2,12-01-2009 12:14,3.75,14040,United Kingdom,7.5,,,
489537,21737,SET 3 WICKER LOG BASKETS,1,12-01-2009 12:14,19.95,14040,United Kingdom,19.95,,,
489537,84899E,YELLOW + BROWN BEAR FELT PURSE KIT,2,12-01-2009 12:14,1.25,14040,United Kingdom,2.5,,,
489537,84899F,YELLOW PURPLE DAISY FELT PURSE KIT,3,12-01-2009 12:14,1.25,14040,United Kingdom,3.75,,,
489537,84898F,YELLOW FLOWERS FELT HANDBAG KIT,5,12-01-2009 12:14,2.1,14040,United Kingdom,10.5,,,
489537,20971,PINK BLUE FELT CRAFT TRINKET BOX,5,12-01-2009 12:14,1.25,14040,United Kingdom,6.25,,,
489537,20972,PINK CREAM FELT CRAFT TRINKET BOX ,5,12-01-2009 12:14,1.25,14040,United Kingdom,6.25,,,
489537,22207,FRYING PAN UNION FLAG,1,12-01-2009 12:14,4.25,14040,United Kingdom,4.25,,,
489537,21016,LIGHT BIRD HOUSE TREE DECORATION,1,12-01-2009 12:14,0.85,14040,United Kingdom,0.85,,,
489537,22115,METAL SIGN EMPIRE TEA,1,12-01-2009 12:14,2.95,14040,United Kingdom,2.95,,,
489537,22273,FELTCRAFT DOLL MOLLY,2,12-01-2009 12:14,2.95,14040,United Kingdom,5.9,,,
489537,20828,GLITTER BUTTERFLY CLIPS,6,12-01-2009 12:14,2.55,14040,United Kingdom,15.3,,,
489537,20829,GLITTER HANGING BUTTERFLY STRING,6,12-01-2009 12:14,2.1,14040,United Kingdom,12.6,,,
489537,85231B,CINAMMON SET OF 9 T-LIGHTS,5,12-01-2009 12:14,0.85,14040,United Kingdom,4.25,,,
489537,85231G,ORANGE SCENTED SET/9 T-LIGHTS,5,12-01-2009 12:14,0.85,14040,United Kingdom,4.25,,,
489537,21407,BROWN CHECK CAT DOORSTOP ,1,12-01-2009 12:14,4.25,14040,United Kingdom,4.25,,,
489537,21410,COUNTRY COTTAGE  DOORSTOP GREEN,2,12-01-2009 12:14,4.25,14040,United Kingdom,8.5,,,
489537,72800F,4 IVORY DINNER CANDLES GOLD FLOCK,1,12-01-2009 12:14,2.55,14040,United Kingdom,2.55,,,
489537,21411,GINGHAM HEART  DOORSTOP RED,4,12-01-2009 12:14,4.25,14040,United Kingdom,17,,,
489537,21993,FLORAL FOLK STATIONERY SET,3,12-01-2009 12:14,2.95,14040,United Kingdom,8.85,,,
489537,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,4,12-01-2009 12:14,2.95,14040,United Kingdom,11.8,,,
489537,22125,UNION JACK HOT WATER BOTTLE ,3,12-01-2009 12:14,5.95,14040,United Kingdom,17.85,,,
489537,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,4,12-01-2009 12:14,2.95,14040,United Kingdom,11.8,,,
489537,21482,MUSHROOM BLUE HOT WATER BOTTLE,3,12-01-2009 12:14,2.95,14040,United Kingdom,8.85,,,
489537,21479,WHITE SKULL HOT WATER BOTTLE ,2,12-01-2009 12:14,3.75,14040,United Kingdom,7.5,,,
489537,21480,PINK STRIPE HOT WATER BOTTLE,5,12-01-2009 12:14,2.95,14040,United Kingdom,14.75,,,
489537,21486,PINK HEART DOTS HOT WATER BOTTLE,2,12-01-2009 12:14,3.75,14040,United Kingdom,7.5,,,
489537,21481,FAWN BLUE HOT WATER BOTTLE,3,12-01-2009 12:14,2.95,14040,United Kingdom,8.85,,,
489537,72008,FROSTED BOX 9 WHITE T-LIGHT CANDLES,24,12-01-2009 12:14,0.42,14040,United Kingdom,10.08,,,
489537,21231,SWEETHEART CERAMIC TRINKET BOX,20,12-01-2009 12:14,1.25,14040,United Kingdom,25,,,
489537,21232,STRAWBERRY CERAMIC TRINKET BOX,20,12-01-2009 12:14,1.25,14040,United Kingdom,25,,,
489537,21813,GARLAND WITH STARS AND BELLS,1,12-01-2009 12:14,4.95,14040,United Kingdom,4.95,,,
489537,21812,GARLAND WITH HEARTS AND BELLS,4,12-01-2009 12:14,4.95,14040,United Kingdom,19.8,,,
489537,21489,BLUE WHITE SCARF HOT WATER BOTTLE,3,12-01-2009 12:14,3.95,14040,United Kingdom,11.85,,,
489537,21488,RED WHITE SCARF  HOT WATER BOTTLE,3,12-01-2009 12:14,3.95,14040,United Kingdom,11.85,,,
489537,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,12-01-2009 12:14,3.75,14040,United Kingdom,3.75,,,
489537,75013B,"STRING OF 8 BUTTERFLIES,PINK",3,12-01-2009 12:14,1.65,14040,United Kingdom,4.95,,,
489537,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,4,12-01-2009 12:14,2.55,14040,United Kingdom,10.2,,,
489537,72800F,4 IVORY DINNER CANDLES GOLD FLOCK,3,12-01-2009 12:14,2.55,14040,United Kingdom,7.65,,,
489537,72801G,S/4 BURGUNDY WINE DINNER CANDLES,3,12-01-2009 12:14,1.25,14040,United Kingdom,3.75,,,
489537,72801F,S/4 FESTIVE RED DINNER CANDLES,6,12-01-2009 12:14,1.25,14040,United Kingdom,7.5,,,
489537,72801E,S/4 FESTIVE GREEN DINNER CANDLES,6,12-01-2009 12:14,1.25,14040,United Kingdom,7.5,,,
489537,21790,VINTAGE SNAP CARDS,11,12-01-2009 12:14,0.85,14040,United Kingdom,9.35,,,
489537,21791,VINTAGE HEADS AND TAILS CARD GAME ,6,12-01-2009 12:14,1.25,14040,United Kingdom,7.5,,,
489537,21888,BINGO SET,3,12-01-2009 12:14,3.75,14040,United Kingdom,11.25,,,
489537,21351,CINAMMON & ORANGE WREATH,2,12-01-2009 12:14,6.75,14040,United Kingdom,13.5,,,
489540,21732,RED HANGING METAL STAR TLIGHT HLDR,24,12-01-2009 12:18,3.39,12913,United Kingdom,81.36,,,
489540,21754,HOME BUILDING BLOCK WORD,24,12-01-2009 12:18,5.45,12913,United Kingdom,130.8,,,
489540,22083,PAPER CHAIN KIT RETRO SPOT,58,12-01-2009 12:18,2.55,12913,United Kingdom,147.9,,,
489540,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,58,12-01-2009 12:18,2.55,12913,United Kingdom,147.9,,,
489540,84946,ANTIQUE SILVER TEA GLASS ETCHED,24,12-01-2009 12:18,1.25,12913,United Kingdom,30,,,
489539,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,160,12-01-2009 12:18,2.55,15061,United Kingdom,408,,,
489539,22083,PAPER CHAIN KIT RETRO SPOT,160,12-01-2009 12:18,2.55,15061,United Kingdom,408,,,
489539,85041,SET/4 PINK ORCHID CANDLES IN BOWL,48,12-01-2009 12:18,1.45,15061,United Kingdom,69.6,,,
489539,85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,192,12-01-2009 12:18,1.45,15061,United Kingdom,278.4,,,
489539,84879,ASSORTED COLOUR BIRD ORNAMENT,96,12-01-2009 12:18,1.69,15061,United Kingdom,162.24,,,
489539,79323P,PINK CHERRY LIGHTS,24,12-01-2009 12:18,5.45,15061,United Kingdom,130.8,,,
489539,48184,DOOR MAT ENGLISH ROSE ,20,12-01-2009 12:18,5.95,15061,United Kingdom,119,,,
489539,37461,FUNKY MONKEY MUG,96,12-01-2009 12:18,0.85,15061,United Kingdom,81.6,,,
489539,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,72,12-01-2009 12:18,4.25,15061,United Kingdom,306,,,
489539,21700,BIG DOUGHNUT FRIDGE MAGNETS,144,12-01-2009 12:18,0.85,15061,United Kingdom,122.4,,,
489539,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,60,12-01-2009 12:18,1.06,15061,United Kingdom,63.6,,,
